Date;Client;ClientMACAddress;BaseRadioMAC;Slot;UserName;IPAddress;Reason;ReasonCode;TxPkts;TxBytes;RxPkts;RxBytes
2021-02-02 17:16:32;Association;de:d5:c4:d0:64:7c;18:8b:9d:b3:cd:00;0;unknown;172.30.67.97
2021-03-01 08:50:29;Association;f8:d0:27:35:4a:0d;d4:a0:2a:4b:53:e0;0;unknown;172.30.66.15
2021-03-01 08:50:26;Association;0a:7f:66:4e:c6:d4;ec:bd:1d:51:b4:d0;0;unknown;192.168.183.161
2021-03-01 08:50:24;Disassociated;88:bf:e4:96:76:5f;d4:a0:2a:4b:2b:20;0;gpomboza@correo.ugr.es;172.30.66.13;4-WayHandshaketimeout;15;54l;18256l;66l;6098l
2021-03-01 08:50:24;Association;90:63:3b:6d:7d:8e;5c:83:8f:bf:29:f0;0;unknown;192.168.183.148
2021-03-01 08:50:23;Association;d4:ae:05:56:e9:75;5c:83:8f:d7:e4:80;0;0603822172;172.30.106.16
2021-03-01 08:50:23;Association;d4:ae:05:56:e9:75;5c:83:8f:d7:e4:80;0;0603822172;172.30.106.16
2021-03-01 08:50:22;Association;90:63:3b:6d:7d:8e;ec:bd:1d:52:72:b0;0;unknown;192.168.183.148
2021-03-01 08:50:14;Association;02:c7:05:39:e7:2f;d4:a0:2a:4b:50:70;0;unknown;172.30.66.6
2021-03-01 08:50:13;Association;90:63:3b:6d:7d:8e;5c:83:8f:bf:29:f0;0;unknown;192.168.183.148
2021-03-01 08:50:12;Association;02:c7:05:39:e7:2f;5c:83:8f:bb:d4:70;0;unknown;172.30.66.6
2021-03-01 08:50:12;Association;d4:ae:05:56:e9:75;5c:83:8f:dc:d0:f0;0;0603822172;172.30.106.16
2021-03-01 08:50:12;Association;d4:ae:05:56:e9:75;5c:83:8f:dc:d0:f0;0;0603822172;172.30.106.16
2021-03-01 08:50:08;Association;0a:7f:66:4e:c6:d4;5c:83:8f:bb:d4:70;0;unknown;192.168.183.161
2021-03-01 08:50:05;Disassociated;2e:6e:bd:bb:b5:8a;ec:bd:1d:41:73:50;0;1705621397;172.30.106.3;IEEE802.1Xauthenticationfailed;23;716l;335869l;1017l;107012l
2021-03-01 08:50:03;Association;90:63:3b:6d:7d:8e;ec:bd:1d:52:71:30;0;unknown;192.168.183.148
2021-03-01 08:50:01;Association;90:63:3b:6d:7d:8e;2c:36:f8:b9:ed:80;0;unknown;192.168.183.148
2021-03-01 08:50:01;Association;b8:c3:85:50:8f:5d;2c:36:f8:b9:e1:10;0;0603296922;unknown
2021-03-01 08:49:55;Association;d0:05:e4:90:8c:6a;ec:bd:1d:41:73:50;0;unknown;192.168.183.154
2021-03-01 08:49:51;Association;0a:7f:66:4e:c6:d4;ec:bd:1d:51:b4:d0;0;unknown;192.168.183.161
2021-03-01 08:49:51;Association;7c:91:22:69:ca:68;ec:bd:1d:41:73:50;0;unknown;192.168.183.152
2021-03-01 08:49:48;Association;3c:dc:bc:12:0e:5c;ec:bd:1d:41:73:50;0;0603822172;172.30.105.250
2021-03-01 08:49:48;Association;3c:dc:bc:12:0e:5c;ec:bd:1d:41:73:50;0;0603822172;172.30.105.250
2021-03-01 08:49:47;Association;90:06:28:40:49:85;ec:bd:1d:41:73:50;0;0603822172;172.30.105.247
2021-03-01 08:49:47;Association;90:06:28:40:49:85;ec:bd:1d:41:73:50;0;0603822172;172.30.105.247
2021-03-01 08:49:43;Association;c0:dc:da:f0:d2:13;ec:bd:1d:52:72:b0;0;0603822172;172.30.105.226
2021-03-01 08:49:43;Association;c0:dc:da:f0:d2:13;ec:bd:1d:52:72:b0;0;0603822172;172.30.105.226
2021-03-01 08:49:39;Association;0a:7f:66:4e:c6:d4;5c:83:8f:bb:d4:70;0;unknown;192.168.183.161
2021-03-01 08:49:37;Disassociated;7c:94:2a:93:f0:1d;18:8b:9d:83:df:50;0;unknown;unknown;IEEE802.1Xauthenticationfailed;23;13l;3382l;11l;740l
2021-03-01 08:49:32;Association;0a:7f:66:4e:c6:d4;ec:bd:1d:51:b4:d0;0;unknown;192.168.183.161
2021-03-01 08:49:24;Association;ca:de:81:af:1b:09;18:8b:9d:36:60:50;1;unknown;172.30.66.4
2021-03-01 08:49:17;Association;1c:cc:d6:43:d3:0d;5c:83:8f:bf:2b:70;0;0604429993;unknown
2021-03-01 08:49:11;Association;c0:dc:da:f0:d2:13;ec:bd:1d:41:73:50;1;0603822172;172.30.105.226
2021-03-01 08:49:11;Association;c0:dc:da:f0:d2:13;ec:bd:1d:41:73:50;1;0603822172;172.30.105.226
2021-03-01 08:49:11;Association;c0:f4:e6:a5:ab:5f;5c:83:8f:ce:b5:f0;1;0603822172;unknown
2021-03-01 08:49:10;Association;c0:f4:e6:a5:ab:5f;5c:83:8f:ce:b5:f0;1;unknown;192.168.183.149
2021-03-01 08:49:09;Association;2c:0e:3d:32:10:03;c4:14:3c:41:fe:f0;1;0603822172;unknown
2021-03-01 08:49:08;Association;c0:dc:da:f0:d2:13;ec:bd:1d:41:73:50;0;0603822172;172.30.105.226
2021-03-01 08:49:08;Association;c0:dc:da:f0:d2:13;ec:bd:1d:41:73:50;0;0603822172;172.30.105.226
2021-03-01 08:49:07;Association;c0:dc:da:f0:d2:13;ec:bd:1d:41:73:50;1;0603822172;172.30.105.226
2021-03-01 08:49:07;Association;c0:dc:da:f0:d2:13;ec:bd:1d:41:73:50;1;0603822172;172.30.105.226
2021-03-01 08:49:07;Association;d0:05:e4:90:8c:6a;d4:a0:2a:4b:58:70;0;unknown;192.168.183.154
2021-03-01 08:49:06;Association;90:06:28:40:49:85;5c:83:8f:23:55:b0;0;0603822172;unknown
2021-03-01 08:49:05;Association;c0:dc:da:f0:d2:13;ec:bd:1d:41:73:50;0;0603822172;172.30.105.226
2021-03-01 08:49:05;Association;c0:dc:da:f0:d2:13;ec:bd:1d:41:73:50;0;0603822172;172.30.105.226
2021-03-01 08:49:03;Association;fc:19:99:91:8e:cc;ec:bd:1d:52:72:b0;0;estefykatita13;unknown
2021-03-01 08:49:01;Association;14:01:52:a6:0d:36;5c:83:8f:a5:03:90;0;unknown;192.168.183.157
2021-03-01 08:49:01;Association;d4:ae:05:56:e9:75;5c:83:8f:d7:e4:80;0;0603822172;172.30.106.16
2021-03-01 08:49:01;Association;d4:ae:05:56:e9:75;5c:83:8f:d7:e4:80;0;0603822172;172.30.106.16
2021-03-01 08:49:00;Association;7c:91:22:69:ca:68;d4:a0:2a:4b:58:70;0;unknown;192.168.183.152
2021-03-01 08:48:59;Association;c0:f4:e6:a5:ab:5f;5c:83:8f:b6:c5:10;1;unknown;192.168.183.149
2021-03-01 08:48:53;Association;0a:7f:66:4e:c6:d4;5c:83:8f:bb:d4:70;0;unknown;192.168.183.161
2021-03-01 08:48:53;Association;0a:7f:66:4e:c6:d4;5c:83:8f:bf:57:90;0;unknown;192.168.183.161
2021-03-01 08:48:52;Association;0a:7f:66:4e:c6:d4;5c:83:8f:bb:d4:70;0;unknown;192.168.183.161
2021-03-01 08:48:52;Association;d4:ae:05:56:e9:75;5c:83:8f:ce:b5:f0;0;0603822172;172.30.106.16
2021-03-01 08:48:52;Association;d4:ae:05:56:e9:75;5c:83:8f:ce:b5:f0;0;0603822172;172.30.106.16
2021-03-01 08:48:44;Association;06:85:d3:0b:38:9a;5c:83:8f:ce:d7:60;0;0603822172;172.30.106.32
2021-03-01 08:48:44;Association;06:85:d3:0b:38:9a;5c:83:8f:ce:d7:60;0;0603822172;172.30.106.32
2021-03-01 08:48:41;Association;d4:ae:05:56:e9:75;5c:83:8f:dc:d0:f0;0;0603822172;172.30.106.16
2021-03-01 08:48:41;Association;d4:ae:05:56:e9:75;5c:83:8f:dc:d0:f0;0;0603822172;172.30.106.16
2021-03-01 08:48:40;Association;0a:7f:66:4e:c6:d4;ec:bd:1d:51:b4:d0;0;unknown;192.168.183.161
2021-03-01 08:48:40;Association;8a:cb:5d:c2:eb:4f;70:b3:17:8d:1e:80;0;unknown;192.168.183.155
2021-03-01 08:48:38;Association;c0:dc:da:f0:d2:13;ec:bd:1d:52:72:b0;0;0603822172;172.30.105.226
2021-03-01 08:48:38;Association;c0:dc:da:f0:d2:13;ec:bd:1d:52:72:b0;0;0603822172;172.30.105.226
2021-03-01 08:48:38;Association;82:1f:a7:3f:e0:95;5c:83:8f:dc:dd:50;1;0603822172;172.30.105.229
2021-03-01 08:48:38;Association;82:1f:a7:3f:e0:95;5c:83:8f:dc:dd:50;1;0603822172;172.30.105.229
2021-03-01 08:48:35;Association;06:85:d3:0b:38:9a;5c:83:8f:ce:d7:60;1;0603822172;172.30.106.32
2021-03-01 08:48:35;Association;06:85:d3:0b:38:9a;5c:83:8f:ce:d7:60;1;0603822172;172.30.106.32
2021-03-01 08:48:35;Association;d0:05:e4:90:8c:6a;ec:bd:1d:41:73:50;0;unknown;192.168.183.154
2021-03-01 08:48:31;Association;06:85:d3:0b:38:9a;5c:83:8f:c1:eb:00;1;0603822172;172.30.106.32
2021-03-01 08:48:31;Association;06:85:d3:0b:38:9a;5c:83:8f:c1:eb:00;1;0603822172;172.30.106.32
2021-03-01 08:48:29;Disassociated;90:06:28:40:49:85;54:4a:00:c7:3d:f0;0;unknown;unknown;IEEE802.1Xauthenticationfailed;23;4l;240l;11l;453l
2021-03-01 08:48:28;Association;0a:7f:66:4e:c6:d4;5c:83:8f:bb:d4:70;0;unknown;192.168.183.161
2021-03-01 08:48:23;Association;c0:dc:da:f0:d2:13;18:8b:9d:c5:9a:10;1;0603822172;172.30.105.226
2021-03-01 08:48:23;Association;c0:dc:da:f0:d2:13;18:8b:9d:c5:9a:10;1;0603822172;172.30.105.226
2021-03-01 08:48:19;Association;3c:dc:bc:12:0e:5c;5c:83:8f:23:55:b0;0;0603822172;172.30.105.250
2021-04-05 15:41:09;Association;00:fa:21:19:d1:e1;5c:83:8f:d7:f8:40;0;0602763534;172.30.98.31
2021-04-05 15:41:09;Association;00:fa:21:19:d1:e1;5c:83:8f:d7:f8:40;0;0602763534;172.30.98.31
2021-04-05 15:41:07;Association;1e:08:25:f2:32:4c;5c:83:8f:b6:c5:10;1;unknown;172.30.66.87
2021-04-05 15:41:06;Disassociated;98:3b:8f:1f:0f:09;d4:a0:2a:4b:2b:20;0;unknown;unknown;IEEE802.1Xauthenticationfailed;23;28l;1936l;38l;3029l
2021-04-05 15:41:02;Association;88:29:9c:77:30:31;ec:bd:1d:41:67:b0;0;0601878358;172.30.97.238
2021-04-05 15:41:02;Association;88:29:9c:77:30:31;ec:bd:1d:41:67:b0;0;0601878358;172.30.97.238
2021-04-05 15:40:59;Association;00:fa:21:19:d1:e1;5c:83:8f:ac:46:30;0;0602763534;172.30.98.31
2021-04-05 15:40:59;Association;00:fa:21:19:d1:e1;5c:83:8f:ac:46:30;0;0602763534;172.30.98.31
2021-04-05 15:40:56;Association;40:9f:38:37:2a:87;00:08:2f:4b:67:70;0;unknown;unknown
2021-04-05 15:40:56;Association;12:52:c2:f1:53:0f;d4:a0:2a:4b:2b:20;0;unknown;172.30.66.77
2021-04-05 15:40:52;Association;00:fa:21:19:d1:e1;5c:83:8f:d7:f8:40;0;0602763534;172.30.98.31
2021-04-05 15:40:52;Association;00:fa:21:19:d1:e1;5c:83:8f:d7:f8:40;0;0602763534;172.30.98.31
2021-04-05 15:40:52;Disassociated;40:9f:38:37:2a:87;58:35:d9:77:dd:40;0;unknown;unknown;4-WayHandshaketimeout;15;8l;858l;59l;5350l
2021-04-05 15:40:49;Association;00:fa:21:19:d1:e1;5c:83:8f:b6:c2:10;0;0602763534;172.30.98.31
2021-04-05 15:40:49;Association;00:fa:21:19:d1:e1;5c:83:8f:b6:c2:10;0;0602763534;172.30.98.31
2021-04-05 15:40:49;Association;40:9f:38:37:2a:87;58:35:d9:77:dd:40;0;unknown;unknown
2021-04-05 15:40:48;Association;00:fa:21:19:d1:e1;5c:83:8f:d7:f8:40;0;0602763534;172.30.98.31
2021-04-05 15:40:48;Association;00:fa:21:19:d1:e1;5c:83:8f:d7:f8:40;0;0602763534;172.30.98.31
2021-04-05 15:40:47;Association;00:fa:21:19:d1:e1;5c:83:8f:c2:14:60;0;0602763534;172.30.98.31
2021-04-05 15:40:47;Association;00:fa:21:19:d1:e1;5c:83:8f:c2:14:60;0;0602763534;172.30.98.31
2021-04-05 15:40:44;Disassociated;40:9f:38:37:2a:87;00:08:2f:4b:67:70;0;unknown;unknown;4-WayHandshaketimeout;15;4l;429l;21l;1929l
2021-04-05 15:40:43;Association;00:fa:21:19:d1:e1;5c:83:8f:b6:c2:10;0;0602763534;172.30.98.31
2021-04-05 15:40:43;Association;00:fa:21:19:d1:e1;5c:83:8f:b6:c2:10;0;0602763534;172.30.98.31
2021-04-05 15:40:42;Association;00:fa:21:19:d1:e1;5c:83:8f:d7:f8:40;0;0602763534;172.30.98.31
2021-04-05 15:40:42;Association;00:fa:21:19:d1:e1;5c:83:8f:d7:f8:40;0;0602763534;172.30.98.31
2021-04-05 15:40:41;Association;40:9f:38:37:2a:87;00:08:2f:4b:67:70;0;unknown;unknown
2021-04-05 15:40:38;Disassociated;40:9f:38:37:2a:87;58:35:d9:77:dd:40;0;unknown;unknown;4-WayHandshaketimeout;15;0l;0l;0l;0l
2021-04-05 15:40:35;Association;40:9f:38:37:2a:87;58:35:d9:77:dd:40;0;unknown;unknown
2021-04-05 15:40:27;Association;88:29:9c:77:30:31;ec:bd:1d:41:67:b0;1;0601878358;172.30.97.238
2021-04-05 15:40:27;Association;88:29:9c:77:30:31;ec:bd:1d:41:67:b0;1;0601878358;172.30.97.238
2021-04-05 15:40:20;Association;18:56:80:ff:46:19;18:8b:9d:b3:cd:00;0;unknown;172.30.66.85
2021-04-05 15:40:14;Association;d6:56:c3:3d:7c:a4;5c:83:8f:b6:14:b0;0;unknown;192.168.181.101
2021-04-05 15:39:57;Disassociated;20:2d:07:8c:52:21;5c:83:8f:c1:ea:40;0;unknown;192.168.183.236;Previousauthenticationnolongervalid;2;872l;274697l;1470l;184372l
2021-04-05 15:39:50;Association;d6:56:c3:3d:7c:a4;5c:83:8f:c1:ec:40;0;unknown;192.168.181.101
2021-04-05 15:39:50;Association;8a:80:85:39:33:00;70:b3:17:8d:3f:00;0;unknown;172.30.66.46
2021-04-05 15:39:47;Association;e2:c0:6c:7b:98:bd;5c:83:8f:ca:ba:60;1;unknown;192.168.183.224
2021-04-05 15:39:44;Association;8a:80:85:39:33:00;70:b3:17:8d:3f:00;1;unknown;172.30.66.46
2021-04-05 15:39:42;Association;88:29:9c:77:30:31;ec:bd:1d:41:67:b0;0;0601878358;172.30.97.238
2021-04-05 15:39:42;Association;88:29:9c:77:30:31;ec:bd:1d:41:67:b0;0;0601878358;172.30.97.238
2021-04-05 15:39:41;Association;8a:80:85:39:33:00;5c:83:8f:ca:ba:60;1;unknown;172.30.66.46
2021-04-05 15:39:37;Disassociated;20:2d:07:8c:52:21;5c:83:8f:c1:ea:40;0;unknown;192.168.183.236;GroupKeyHandshaketimeout;16;872l;274697l;1470l;184372l
2021-04-05 15:39:34;Association;88:29:9c:77:30:31;ec:bd:1d:41:67:b0;1;0601878358;172.30.97.238
2021-04-05 15:39:34;Association;88:29:9c:77:30:31;ec:bd:1d:41:67:b0;1;0601878358;172.30.97.238
2021-04-05 15:39:26;Disassociated;7a:ce:e7:f0:b9:f9;ec:bd:1d:52:71:30;0;0602917817;172.30.98.34;Disassociatedduetoinactivity;4;265646l;328381046l;35898l;5453945l
2021-04-05 15:39:26;Disassociated;7a:ce:e7:f0:b9:f9;ec:bd:1d:52:71:30;0;0602917817;172.30.98.34;Disassociatedduetoinactivity;4;265646l;328381046l;35898l;5453945l
2021-04-05 15:39:26;Disassociated;7a:ce:e7:f0:b9:f9;ec:bd:1d:52:71:30;0;0602917817;172.30.98.34;Disassociatedduetoinactivity;4
2021-04-05 15:39:21;Association;40:9f:38:37:2a:87;58:35:d9:77:dd:40;0;unknown;unknown
2021-04-05 15:39:17;Disassociated;40:9f:38:37:2a:87;00:08:2f:4b:67:70;0;unknown;unknown;4-WayHandshaketimeout;15;8l;858l;71l;6382l
2021-04-05 15:39:14;Association;40:9f:38:37:2a:87;00:08:2f:4b:67:70;0;unknown;unknown
2021-04-05 15:39:12;Disassociated;62:c0:cd:f3:46:e4;5c:83:8f:bf:57:90;1;unknown;unknown;4-WayHandshaketimeout;15;0l;0l;0l;0l
2021-04-05 15:39:12;Association;1e:08:25:f2:32:4c;5c:83:8f:b6:96:f0;1;unknown;172.30.66.87
2021-04-05 15:39:09;Disassociated;40:9f:38:37:2a:87;58:35:d9:77:dd:40;0;unknown;unknown;4-WayHandshaketimeout;15;4l;429l;44l;3919l
2021-04-05 15:39:09;Association;62:c0:cd:f3:46:e4;5c:83:8f:bf:57:90;1;unknown;unknown
2021-04-05 15:39:09;Disassociated;50:8e:49:16:48:de;5c:83:8f:ce:d5:90;0;unknown;192.168.182.227;Disassociatedduetoinactivity;4;1387l;782962l;1524l;485175l
2021-04-05 15:39:09;Disassociated;50:8e:49:16:48:de;5c:83:8f:ce:d5:90;0;unknown;192.168.182.227;Disassociatedduetoinactivity;4;1387l;782962l;1524l;485175l
2021-04-05 15:39:09;Disassociated;50:8e:49:16:48:de;5c:83:8f:ce:d5:90;0;unknown;192.168.182.227;Disassociatedduetoinactivity;4
2021-04-05 15:39:06;Association;40:9f:38:37:2a:87;58:35:d9:77:dd:40;0;unknown;unknown
2021-04-05 15:39:06;Disassociated;98:3b:8f:1f:0f:09;00:08:2f:4b:67:70;0;unknown;unknown;IEEE802.1Xauthenticationfailed;23;25l;1708l;34l;2751l
2021-04-05 15:39:02;Disassociated;40:9f:38:37:2a:87;00:08:2f:4b:67:70;0;unknown;unknown;4-WayHandshaketimeout;15;0l;0l;0l;0l
2021-04-05 15:38:59;Association;40:9f:38:37:2a:87;00:08:2f:4b:67:70;0;unknown;unknown
2021-04-05 15:38:53;Association;b2:68:bc:30:6d:dc;d4:a0:2a:4b:2b:20;0;unknown;192.168.182.252
2021-04-05 15:38:52;Association;c4:d9:87:dc:23:dc;cc:d5:39:9f:ab:30;0;unknown;192.168.182.230
2021-04-05 15:38:46;Association;88:29:9c:77:30:31;ec:bd:1d:41:67:b0;0;0601878358;172.30.97.238
2021-04-05 15:38:46;Association;88:29:9c:77:30:31;ec:bd:1d:41:67:b0;0;0601878358;172.30.97.238
2021-04-05 15:38:45;Association;24:77:03:83:b1:74;18:8b:9d:83:df:50;1;unknown;192.168.182.200
2021-04-05 15:38:41;Association;88:29:9c:77:30:31;ec:bd:1d:41:67:b0;1;0601878358;172.30.97.238
2021-04-05 15:38:41;Association;88:29:9c:77:30:31;ec:bd:1d:41:67:b0;1;0601878358;172.30.97.238
2021-04-05 15:38:35;Disassociated;fc:a6:21:50:8c:96;d4:a0:2a:49:67:70;0;0602359705;172.30.97.166;Disassociatedduetoinactivity;4;101651l;132420205l;42293l;5068041l
2021-04-05 15:38:35;Disassociated;fc:a6:21:50:8c:96;d4:a0:2a:49:67:70;0;0602359705;172.30.97.166;Disassociatedduetoinactivity;4;101651l;132420205l;42293l;5068041l
2021-04-05 15:38:35;Disassociated;fc:a6:21:50:8c:96;d4:a0:2a:49:67:70;0;0602359705;172.30.97.166;Disassociatedduetoinactivity;4
2021-04-05 15:38:34;Association;1e:08:25:f2:32:4c;5c:83:8f:b6:c5:10;1;unknown;172.30.66.87
2021-04-05 15:38:32;Association;88:29:9c:77:30:31;ec:bd:1d:41:67:b0;0;0601878358;172.30.97.238
2021-04-05 15:38:32;Association;88:29:9c:77:30:31;ec:bd:1d:41:67:b0;0;0601878358;172.30.97.238
2021-04-05 15:38:31;Disassociated;7c:91:22:69:ca:68;d4:a0:2a:4b:2b:20;0;unknown;192.168.183.231;Disassociatedduetoinactivity;4;67572l;90184049l;35297l;3120455l
2021-04-05 15:38:31;Disassociated;7c:91:22:69:ca:68;d4:a0:2a:4b:2b:20;0;unknown;192.168.183.231;Disassociatedduetoinactivity;4;67572l;90184049l;35297l;3120455l
2021-04-05 15:38:31;Disassociated;7c:91:22:69:ca:68;d4:a0:2a:4b:2b:20;0;unknown;192.168.183.231;Disassociatedduetoinactivity;4
2021-04-05 15:38:26;Association;66:ae:d0:aa:80:cc;5c:83:8f:bb:d5:e0;1;unknown;192.168.181.107
2021-04-05 15:38:21;Association;88:29:9c:77:30:31;ec:bd:1d:41:67:b0;1;0601878358;172.30.97.238
2021-04-05 15:38:21;Association;88:29:9c:77:30:31;ec:bd:1d:41:67:b0;1;0601878358;172.30.97.238
2021-04-05 15:38:08;Association;fc:a6:21:50:8c:96;d4:a0:2a:49:67:70;0;0602359705;172.30.97.166
2021-04-05 15:38:08;Association;fc:a6:21:50:8c:96;d4:a0:2a:49:67:70;0;0602359705;172.30.97.166
2021-04-05 15:38:05;Disassociated;fa:f2:87:04:82:b8;d4:a0:2a:4b:53:e0;0;0603822172;172.30.97.176;Disassociatedduetoinactivity;4;22951l;29969933l;15331l;1817312l
2021-04-05 15:38:05;Disassociated;fa:f2:87:04:82:b8;d4:a0:2a:4b:53:e0;0;0603822172;172.30.97.176;Disassociatedduetoinactivity;4;22951l;29969933l;15331l;1817312l
2021-04-05 15:38:05;Disassociated;fa:f2:87:04:82:b8;d4:a0:2a:4b:53:e0;0;0603822172;172.30.97.176;Disassociatedduetoinactivity;4
2021-04-05 15:38:01;Association;fc:a6:21:50:8c:96;5c:83:8f:bf:29:f0;0;0602359705;172.30.97.166
2021-04-05 15:38:01;Association;fc:a6:21:50:8c:96;5c:83:8f:bf:29:f0;0;0602359705;172.30.97.166
2021-04-05 15:38:00;Association;e0:cc:f8:39:45:5d;cc:d5:39:9f:ab:30;0;unknown;192.168.182.248
2021-04-05 15:37:57;Association;fc:a6:21:50:8c:96;18:8b:9d:c5:9a:10;0;0602359705;172.30.97.166
2021-04-05 15:37:57;Association;fc:a6:21:50:8c:96;18:8b:9d:c5:9a:10;0;0602359705;172.30.97.166
2021-04-05 15:37:56;Association;d6:56:c3:3d:7c:a4;5c:83:8f:ce:d5:90;0;unknown;192.168.181.101
2021-04-05 15:37:55;Association;da:3c:73:37:74:20;d4:a0:2a:4b:2b:20;0;0603296922;172.30.97.246
2021-04-05 15:37:55;Association;da:3c:73:37:74:20;d4:a0:2a:4b:2b:20;0;0603296922;172.30.97.246
2021-04-05 15:37:54;Disassociated;36:c7:90:f1:30:3c;00:08:2f:33:b6:c0;0;0604429993;172.30.97.175;Disassociatedduetoinactivity;4;1114274l;1437257842l;263307l;40204268l
2021-04-05 15:37:54;Disassociated;36:c7:90:f1:30:3c;00:08:2f:33:b6:c0;0;0604429993;172.30.97.175;Disassociatedduetoinactivity;4;1114274l;1437257842l;263307l;40204268l
2021-04-05 15:37:54;Disassociated;36:c7:90:f1:30:3c;00:08:2f:33:b6:c0;0;0604429993;172.30.97.175;Disassociatedduetoinactivity;4
2021-04-05 15:37:43;Association;94:e9:79:3b:f5:43;c4:14:3c:41:fe:f0;0;0602302101;unknown
2021-04-05 15:37:43;Association;1e:08:25:f2:32:4c;5c:83:8f:b6:96:f0;1;unknown;172.30.66.87
2021-04-05 15:37:35;Association;1e:08:25:f2:32:4c;5c:83:8f:bf:2b:70;1;unknown;172.30.66.87
2021-04-05 15:37:28;Association;fc:a6:21:50:8c:96;ec:bd:1d:52:71:30;0;0602359705;172.30.97.166
2021-04-05 15:37:28;Association;fc:a6:21:50:8c:96;ec:bd:1d:52:71:30;0;0602359705;172.30.97.166
2021-04-05 15:37:27;Association;7c:94:2a:93:f0:1d;c4:14:3c:41:fe:f0;0;unknown;172.30.66.82
2021-04-05 15:37:15;Association;e0:cc:f8:39:45:5d;5c:83:8f:bb:d5:e0;0;unknown;192.168.182.248
2021-04-05 15:37:12;Association;12:52:c2:f1:53:0f;d4:a0:2a:4b:53:e0;0;unknown;172.30.66.77
2021-04-05 15:37:11;Association;e0:cc:f8:39:45:5d;5c:83:8f:bb:d5:e0;1;unknown;192.168.182.248
2021-04-05 15:37:10;Disassociated;20:32:6c:aa:94:ce;d4:a0:2a:4b:53:e0;0;0603822172;172.30.97.187;Disassociatedduetoinactivity;4;9374l;11114973l;10461l;1533329l
2021-04-05 15:37:10;Disassociated;20:32:6c:aa:94:ce;d4:a0:2a:4b:53:e0;0;0603822172;172.30.97.187;Disassociatedduetoinactivity;4;9374l;11114973l;10461l;1533329l
2021-04-05 15:37:10;Disassociated;20:32:6c:aa:94:ce;d4:a0:2a:4b:53:e0;0;0603822172;172.30.97.187;Disassociatedduetoinactivity;4
2021-04-05 15:37:10;Association;1e:08:25:f2:32:4c;5c:83:8f:b6:96:f0;0;unknown;172.30.66.87
2021-04-05 15:37:05;Disassociated;98:3b:8f:1f:0f:09;d4:a0:2a:4b:2b:20;0;unknown;unknown;IEEE802.1Xauthenticationfailed;23;21l;1404l;29l;2388l
2021-04-05 15:36:59;Association;12:52:c2:f1:53:0f;ec:bd:1d:52:79:d0;1;unknown;172.30.66.77
2021-04-05 15:36:57;Association;1e:08:25:f2:32:4c;5c:83:8f:b6:96:f0;1;unknown;172.30.66.87
2021-04-05 15:36:51;Association;30:6a:85:41:a7:0c;d4:a0:2a:4b:53:e0;0;XIIoDEtc;172.30.98.48
2021-04-05 15:36:51;Association;30:6a:85:41:a7:0c;d4:a0:2a:4b:53:e0;0;XIIoDEtc;172.30.98.48
2021-04-05 15:36:48;Disassociated;74:1b:b2:49:11:36;18:8b:9d:c5:9a:10;0;unknown;unknown;4-WayHandshaketimeout;15;16l;3972l;20l;701l
2021-04-05 15:36:48;Association;88:29:9c:77:30:31;ec:bd:1d:41:67:b0;0;0601878358;172.30.97.238
2021-04-05 15:36:48;Association;88:29:9c:77:30:31;ec:bd:1d:41:67:b0;0;0601878358;172.30.97.238
2021-04-05 15:36:39;Association;d0:05:e4:90:8c:6a;70:b3:17:8d:3f:c0;0;unknown;192.168.183.234
2021-04-05 15:36:32;Association;7c:94:2a:93:f0:1d;5c:83:8f:b6:96:f0;0;unknown;172.30.66.82
2021-04-05 15:36:30;Association;30:6a:85:41:a7:0c;d4:a0:2a:4b:2b:20;0;XIIoDEtc;172.30.98.48
2021-04-05 15:36:30;Association;30:6a:85:41:a7:0c;d4:a0:2a:4b:2b:20;0;XIIoDEtc;172.30.98.48
2021-04-05 15:36:29;Association;e0:cc:f8:39:45:5d;54:4a:00:c7:3d:f0;0;unknown;192.168.182.248
2021-04-05 15:36:27;Association;30:6a:85:41:a7:0c;00:08:2f:4b:67:70;1;XIIoDEtc;172.30.98.48
2021-04-05 15:36:27;Association;30:6a:85:41:a7:0c;00:08:2f:4b:67:70;1;XIIoDEtc;172.30.98.48
2021-04-05 15:36:25;Association;30:6a:85:41:a7:0c;d4:a0:2a:4b:2b:20;0;XIIoDEtc;172.30.98.48
2021-04-05 15:36:25;Association;30:6a:85:41:a7:0c;d4:a0:2a:4b:2b:20;0;XIIoDEtc;172.30.98.48
2021-04-05 15:36:25;Association;82:02:01:26:36:e0;c4:14:3c:41:fe:f0;1;0603822172;172.30.98.46
2021-04-05 15:36:25;Association;82:02:01:26:36:e0;c4:14:3c:41:fe:f0;1;0603822172;172.30.98.46
2021-04-05 15:36:25;Association;82:02:01:26:36:e0;d4:a0:2a:4b:2b:20;0;0603822172;172.30.98.46
2021-04-05 15:36:25;Association;82:02:01:26:36:e0;d4:a0:2a:4b:2b:20;0;0603822172;172.30.98.46
2021-04-05 15:36:23;Association;82:02:01:26:36:e0;c4:14:3c:41:fe:f0;1;0603822172;172.30.98.46
2021-04-05 15:36:23;Association;82:02:01:26:36:e0;c4:14:3c:41:fe:f0;1;0603822172;172.30.98.46
2021-04-05 15:36:16;Association;da:3c:73:37:74:20;5c:83:8f:bf:29:00;1;0603296922;172.30.97.246
